"Pcode","Locality","State","Comments","DeliveryOffice","PresortIndicator","ParcelZone","BSPnumber","BSPname","Category"
"7252","PIPERS RIVER","TAS",,"GEORGE TOWN","717","T1","054","TASMANIA","Delivery Area                                     "
"7252","SWAN BAY","TAS",,"GEORGE TOWN","717","T1","054","TASMANIA","Delivery Area                                     "
"7252","WEYMOUTH","TAS",,"GEORGE TOWN","717","T1","054","TASMANIA","Delivery Area                                     "
"7252","WINDERMERE","TAS","Hillwood","GEORGE TOWN","717","T1","054","TASMANIA","Delivery Area                                     "
"7253","BELL BAY","TAS",,"GEORGE TOWN","717","T1","054","TASMANIA","Delivery Area                                     "
"7253","GEORGE TOWN","TAS",,"GEORGE TOWN","717","T1","054","TASMANIA","Delivery Area                                     "
"7253","LOW HEAD","TAS",,"GEORGE TOWN","717","T1","054","TASMANIA","Delivery Area                                     "
"7253","PIPE CLAY BAY","TAS",,"GEORGE TOWN","717","T1","054","TASMANIA","Delivery Area                                     "
"7254","BACALA","TAS",,"GEORGE TOWN","717","T1","054","TASMANIA","Delivery Area                                     "
"7254","BELLINGHAM","TAS",,"GEORGE TOWN","717","T1","054","TASMANIA","Delivery Area                                     "
"7254","GOLCONDA","TAS",,"GEORGE TOWN","717","T1","054","TASMANIA","Delivery Area                                     "
"7254","LEBRINA","TAS",,"GEORGE TOWN","717","T1","054","TASMANIA","Delivery Area                                     "
"7254","PIPERS BROOK","TAS",,"GEORGE TOWN","717","T1","054","TASMANIA","Delivery Area                                     "
"7254","RETREAT","TAS",,"GEORGE TOWN","717","T1","054","TASMANIA","Delivery Area                                     "
"7254","TUNNEL","TAS",,"GEORGE TOWN","717","T1","054","TASMANIA","Delivery Area                                     "
"7254","WYENA","TAS",,"GEORGE TOWN","717","T1","054","TASMANIA","Delivery Area                                     "
"7255","BLUE ROCKS","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7255","EMITA","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7255","FLINDERS ISLAND","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7255","KILLIECRANKIE","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7255","LACKRANA","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7255","LADY BARRON","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7255","LOCCOTA","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7255","LUGHRATA","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7255","MEMANA","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7255","PALANA","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7255","RANGA","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7255","WHITEMARK","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7256","CURRIE","TAS",,"CURRIE","717","T1","054","TASMANIA","Delivery Area                                     "
"7256","EGG LAGOON","TAS",,"CURRIE","717","T1","054","TASMANIA","Delivery Area                                     "
"7256","GRASSY","TAS",,"CURRIE","717","T1","054","TASMANIA","Delivery Area                                     "
"7256","KING ISLAND","TAS",,"CURRIE","717","T1","054","TASMANIA","Delivery Area                                     "
"7257","CAPE BARREN ISLAND","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7258","BREADALBANE","TAS",,"STATE PC","717","T1","054","TASMANIA","Delivery Area                                     "
"7258","RELBIA","TAS",,"STATE PC","717","T1","054","TASMANIA","Delivery Area                                     "
"7258","WHITE HILLS","TAS",,"STATE PC","717","T1","054","TASMANIA","Delivery Area                                     "
"7259","DIDDLEUM PLAINS","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7259","MOUNT BARROW","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7259","MYRTLE BANK","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7259","NUNAMARA","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7259","PATERSONIA","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7259","TARGA","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7259","TAYENE","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7260","JETSONVILLE","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7260","LIETINNA","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7260","LISLE","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7260","NABOWLA","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7260","SCOTTSDALE","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7260","SPRINGFIELD","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7260","TONGANAH","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7260","TULENDEENA","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7261","BRANXHOLM","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7262","BRIDPORT","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7262","TOMAHAWK","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7262","WATERHOUSE","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7263","LEGERWOOD","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7263","RINGAROOMA","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7264","CAPE PORTLAND","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7264","DERBY","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7264","GLADSTONE","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7264","HERRICK","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7264","MOORINA","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7264","MUSSELROE BAY","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7264","PIONEER","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7264","SOUTH MOUNT CAMERON","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7264","WELDBOROUGH","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7265","WINNALEAH","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7267","BANGOR","TAS",,"GEORGE TOWN","717","T1","054","TASMANIA","Delivery Area                                     "
"7267","KAROOLA","TAS",,"GEORGE TOWN","717","T1","054","TASMANIA","Delivery Area                                     "
"7267","LALLA","TAS",,"GEORGE TOWN","717","T1","054","TASMANIA","Delivery Area                                     "
"7267","TURNERS MARSH","TAS",,"GEORGE TOWN","717","T1","054","TASMANIA","Delivery Area                                     "
"7268","LILYDALE","TAS",,"GEORGE TOWN","717","T1","054","TASMANIA","Delivery Area                                     "
"7268","NORTH LILYDALE","TAS",,"SCOTTSDALE","717","T1","054","TASMANIA","Delivery Area                                     "
"7268","UNDERWOOD","TAS",,"GEORGE TOWN","717","T1","054","TASMANIA","Delivery Area                                     "
"7270","BEACONSFIELD","TAS",,"BEACONSFIELD","717","T1","054","TASMANIA","Delivery Area                                     "
"7270","BEAUTY POINT","TAS",,"BEACONSFIELD","717","T1","054","TASMANIA","Delivery Area                                     "
"7270","CLARENCE POINT","TAS",,"BEACONSFIELD","717","T1","054","TASMANIA","Delivery Area                                     "
"7270","FLOWERY GULLY","TAS",,"BEACONSFIELD","717","T1","054","TASMANIA","Delivery Area                                     "
"7270","GREENS BEACH","TAS",,"BEACONSFIELD","717","T1","054","TASMANIA","Delivery Area                                     "
"7270","ILFRAVILLE","TAS",,"BEACONSFIELD","717","T1","054","TASMANIA","Delivery Area                                     "
"7270","KAYENA","TAS",,"BEACONSFIELD","717","T1","054","TASMANIA","Delivery Area                                     "
"7270","KELSO","TAS",,"BEACONSFIELD","717","T1","054","TASMANIA","Delivery Area                                     "
"7270","RICHMOND HILL","TAS",,"BEACONSFIELD","717","T1","054","TASMANIA","Delivery Area                                     "
"7270","ROWELLA","TAS",,"BEACONSFIELD","717","T1","054","TASMANIA","Delivery Area                                     "
"7270","SIDMOUTH","TAS",,"BEACONSFIELD","717","T1","054","TASMANIA","Delivery Area                                     "
"7275","BLACKWALL","TAS",,"BEACONSFIELD","717","T1","054","TASMANIA","Delivery Area                                     "
"7275","DEVIOT","TAS",,"BEACONSFIELD","717","T1","054","TASMANIA","Delivery Area                                     "
"7275","EXETER","TAS",,"BEACONSFIELD","717","T1","054","TASMANIA","Delivery Area                                     "
"7275","FRANKFORD","TAS",,"BEACONSFIELD","717","T1","054","TASMANIA","Delivery Area                                     "
"7275","GLENGARRY","TAS",,"BEACONSFIELD","717","T1","054","TASMANIA","Delivery Area                                     "
"7275","HOLWELL","TAS",,"BEACONSFIELD","717","T1","054","TASMANIA","Delivery Area                                     "
"7275","LANENA","TAS",,"BEACONSFIELD","717","T1","054","TASMANIA","Delivery Area                                     "
"7275","LOIRA","TAS",,"BEACONSFIELD","717","T1","054","TASMANIA","Delivery Area                                     "
"7275","NOTLEY HILLS","TAS",,"BEACONSFIELD","717","T1","054","TASMANIA","Delivery Area                                     "
"7275","PAPER BEACH","TAS",,"BEACONSFIELD","717","T1","054","TASMANIA","Delivery Area                                     "
"7275","ROBIGANA","TAS",,"BEACONSFIELD","717","T1","054","TASMANIA","Delivery Area                                     "
"7275","TATANA","TAS",,"BEACONSFIELD","717","T1","054","TASMANIA","Delivery Area                                     "
"7275","WINKLEIGH","TAS",,"BEACONSFIELD","717","T1","054","TASMANIA","Delivery Area                                     "
"7276","GRAVELLY BEACH","TAS",,"BEACONSFIELD","717","T1","054","TASMANIA","Delivery Area                                     "
"7277","BRIDGENORTH","TAS",,"LAUNCESTON DC","717","T1","054","TASMANIA","Delivery Area                                     "
"7277","GRINDELWALD","TAS",,"LAUNCESTON DC","717","T1","054","TASMANIA","Delivery Area                                     "
"7277","LEGANA","TAS",,"LAUNCESTON DC","717","T1","054","TASMANIA","Delivery Area                                     "
"7277","ROSEVEARS","TAS",,"LAUNCESTON DC","717","T1","054","TASMANIA","Delivery Area                                     "
"7290","HADSPEN","TAS",,"DELORAINE","717","T1","054","TASMANIA","Delivery Area                                     "
